ER53001,ER53002,ER53017,ER53019,ER53023,ER53935,ER54309,ER58223,ER58224
4,3657,24,0,2,36000,0,13,0
4,8724,23,0,2,7800,0,11,0
4,8471,81,0,4,0,0,6,0
4,6823,59,0,1,37000,0,11,0
4,8548,51,56,1,45000,0,12,12
4,7566,47,49,1,20000,6000,12,12
4,8908,32,31,2,10000,4000,13,10
4,8469,43,0,5,0,0,17,0
4,6116,64,62,1,0,0,12,12
4,7415,49,47,1,56000,40000,12,13
4,6630,49,0,2,7500,0,10,0
4,8459,39,0,3,45000,0,14,0
4,7592,31,30,1,35000,12000,15,13
4,6683,25,23,2,9000,16000,11,15
4,2601,51,0,4,0,0,99,0
4,714,26,0,2,20000,0,16,0
4,2430,51,0,4,13000,0,13,0
4,3472,30,0,2,30000,0,14,0
4,5541,24,0,4,37000,0,14,0
4,3493,53,50,1,9999998,7000,14,12
4,3753,29,0,4,18000,0,16,0
4,720,57,0,4,14000,0,12,0
4,230,60,0,5,0,0,12,0
4,431,56,0,2,0,0,11,0
4,64,54,0,3,0,0,11,0
4,1487,53,0,3,0,0,12,0
4,8048,50,48,1,65000,70000,14,17
4,1119,31,0,2,0,0,12,0
4,2514,27,0,2,16000,0,12,0
4,181,33,0,2,28000,0,12,0
4,2664,37,0,2,240,0,10,0
4,1032,59,0,2,0,0,12,0
4,8933,34,0,2,0,0,11,0
4,8067,58,0,5,49200,0,16,0
4,8513,52,58,2,0,0,14,12
4,1650,51,57,5,9999999,9999999,12,12
4,2617,37,0,5,0,0,13,0
4,2168,40,0,2,19500,0,12,0
4,7164,20,0,2,9000,0,12,0
4,4417,41,0,5,0,0,11,0
4,2018,67,0,4,0,0,12,0
4,2618,55,0,2,33100,0,12,0
4,1572,42,0,2,0,0,14,0
4,2456,68,65,1,0,0,12,14
4,1874,39,38,1,110000,74000,16,14
4,657,74,0,4,0,0,12,0
4,4910,71,0,3,0,0,5,0
4,7222,66,0,4,0,0,11,0
4,5245,45,0,3,20000,0,13,0
4,8219,38,0,5,7000,0,12,0
4,8231,36,0,2,200,0,11,0
4,8081,34,0,2,13000,0,12,0
4,4960,30,48,2,12000,14000,11,15
4,5563,25,0,2,40000,0,14,0
4,8189,24,32,4,1620,9999998,10,11
4,8010,63,0,2,9999999,0,11,0
4,5080,30,0,2,9000,0,14,0
4,5611,25,0,2,10000,0,12,0
4,4053,58,0,4,100000,0,16,0
4,3645,55,0,4,0,0,16,0
4,4477,50,0,4,56000,0,16,0
4,4204,36,0,2,64000,0,17,0
4,2837,58,0,4,30000,0,13,0
4,5434,33,32,2,40000,37000,14,14
4,5761,28,0,2,29000,0,14,0
4,6102,54,56,1,9999999,9999999,14,16
4,997,65,0,3,0,0,10,0
4,6561,47,0,5,49000,0,12,0
4,4172,45,0,2,34000,0,16,0
4,4019,27,0,2,8500,0,14,0
4,5296,26,0,2,29500,0,15,0
4,3474,26,0,2,0,0,15,0
4,8880,25,0,2,13000,0,12,0
4,3343,41,42,1,1048,40000,14,17
4,3906,42,41,1,45000,0,12,16
4,5501,52,49,1,73000,100000,12,17
4,6887,25,0,2,42700,0,17,0
4,5953,74,0,3,0,0,11,0
4,6075,48,0,2,0,0,14,0
4,5280,47,46,2,9999999,18500,14,13
4,5911,43,41,1,65000,37000,12,14
4,2712,53,0,2,0,0,11,0
4,3321,46,43,1,21000,20000,11,14
4,2722,45,0,2,65000,0,12,0
4,3457,34,33,1,34000,41000,13,17
4,4627,34,0,5,7000,0,8,0
4,4073,31,0,2,1000,0,13,0
4,3016,30,0,2,28000,0,17,0
4,3161,28,0,2,9999999,0,11,0
4,3862,28,0,2,9999998,0,10,0
4,4357,25,23,2,29000,31000,13,12
4,455,76,0,3,0,0,12,0
4,2209,54,0,4,15000,0,14,0
4,7707,33,0,2,30000,0,17,0
4,5205,31,32,2,20000,18000,12,10
4,2939,31,0,2,34000,0,15,0
4,1998,28,29,1,40000,15000,16,16
4,1277,28,0,2,38000,0,16,0
4,738,26,0,2,3000,0,12,0
4,5401,26,23,1,24000,21000,13,14
4,4675,62,59,1,0,65000,14,14
4,2316,50,47,1,53000,47000,12,16
4,1077,54,52,1,63000,0,12,13
4,3498,43,29,4,36000,24000,12,13
4,195,57,0,4,0,0,11,0
4,2262,51,0,4,15000,0,10,0
4,2735,39,0,5,30800,0,13,0
4,1096,33,0,2,12000,0,14,0
4,6085,31,31,1,20000,30000,11,14
4,5738,30,0,2,2088,0,10,0
4,4227,26,0,2,10000,0,12,0
4,2566,24,22,2,5000,10500,11,14
4,66,35,0,4,8000,0,14,0
4,5180,22,23,2,16000,8000,12,14
4,8400,19,0,2,400,0,0,0
4,290,24,23,2,10000,11000,12,14
4,252,38,36,2,11000,17000,14,11
4,3426,60,60,1,35000,26000,12,13
4,6971,49,0,2,0,0,12,0
4,805,59,0,4,9999998,0,10,0
4,7608,58,0,4,17500,0,12,0
4,762,39,0,2,15000,0,11,0
4,671,36,0,3,16000,0,10,0
4,2183,29,0,2,3000,0,11,0
4,3437,33,26,2,15040,0,15,12
4,470,56,0,3,41000,0,17,0
4,5508,31,29,1,9999999,9999999,17,16
4,5262,28,0,2,60000,0,16,0
4,843,36,0,1,36400,0,17,0
4,3649,56,0,5,14000,0,12,0
4,7203,57,61,1,20000,40000,16,11
4,2806,68,0,3,0,0,16,0
4,3659,62,0,5,0,0,12,0
4,4563,42,39,1,25000,0,12,12
4,4080,39,0,4,30000,0,12,0
4,4094,34,0,5,22000,0,15,0
4,1731,44,0,4,8000,0,12,0
4,2092,37,35,1,35000,20000,12,12
4,1876,52,0,2,0,0,11,0
4,4057,37,38,1,29000,23000,14,16
4,6372,24,0,2,0,0,12,0
4,4880,23,0,4,10000,0,12,0
4,1987,60,0,3,11000,0,11,0
4,2035,44,0,4,0,0,12,0
4,3265,33,32,1,40000,10000,12,14
4,2053,32,26,1,32000,5000,12,12
4,4411,28,30,1,39000,28000,12,12
4,1839,24,0,2,48000,0,13,0
4,8675,53,52,1,126000,37000,16,15
4,561,35,35,1,50000,48000,12,17
4,7328,32,0,4,46000,0,12,0
4,8740,31,27,1,70000,0,12,14
4,5369,95,0,3,0,0,12,0
4,4850,55,0,5,12000,0,11,0
4,6155,52,0,2,0,0,11,0
4,4924,62,0,2,0,0,11,0
4,4647,58,0,4,0,0,11,0
4,6492,45,0,2,9999999,0,12,0
4,8315,34,0,2,22000,0,13,0
4,7276,28,0,2,0,0,11,0
4,7665,22,22,2,23000,9999998,12,13
4,5476,20,0,2,9999999,0,12,0
4,4843,38,0,2,0,0,11,0
4,6329,29,0,2,30000,0,11,0
4,5792,22,0,2,9000,0,11,0
4,9020,36,37,1,30000,35000,10,12
4,4996,23,0,2,8000,0,11,0
4,5293,29,0,4,30000,0,15,0
4,6171,44,34,1,20000,10000,11,11
4,6575,41,46,1,65000,0,13,14
4,3679,91,0,3,0,0,15,0
4,3012,64,61,1,0,34000,16,14
4,3489,55,0,4,0,0,13,0
4,3310,37,0,5,13000,0,15,0
4,2833,40,0,5,0,0,13,0
4,8954,21,0,2,14000,0,13,0
4,4056,56,0,4,5000,0,16,0
4,7091,35,36,1,3000,65000,13,17
4,7543,82,0,3,0,0,10,0
4,834,60,0,4,28900,0,10,0
4,1804,53,0,4,0,0,12,0
4,8737,49,0,4,18000,0,11,0
4,981,47,0,4,36000,0,11,0
4,2243,39,0,2,54000,0,12,0
4,3823,41,33,2,37000,0,10,11
4,5396,38,42,2,0,3200,11,13
4,839,39,0,2,6000,0,12,0
4,1378,30,0,5,0,0,9,0
4,7828,28,0,2,10000,0,10,0
4,8188,28,0,2,0,0,17,0
4,6771,26,27,1,0,0,10,12
4,6870,24,37,1,0,16000,11,14
4,4946,21,0,2,0,0,11,0
4,6210,33,0,2,14000,0,13,0
4,8093,46,0,4,46000,0,12,0
4,5161,40,39,1,200,0,10,11
4,8051,40,0,4,17000,0,16,0
4,7221,28,0,2,35000,0,12,0
4,3603,44,32,1,52000,0,11,14
4,3854,29,0,2,0,0,11,0
4,8069,31,0,5,1200,0,11,0
4,1340,89,0,3,0,0,8,0
4,1117,61,0,3,0,0,12,0
4,652,56,0,2,0,0,11,0
4,8452,38,39,2,23000,0,11,11
4,1033,39,0,4,0,0,12,0
4,2173,36,0,2,9000,0,12,0
4,1310,26,0,2,37000,0,17,0
4,1191,30,25,1,23000,5000,12,15
4,3789,54,0,5,0,0,13,0
4,3966,52,54,1,23000,33000,12,16
4,7191,48,0,4,4000,0,12,0
4,4362,34,33,1,52000,0,12,16
4,7515,34,33,2,60000,0,12,12
4,3799,33,0,2,0,0,8,0
4,3700,29,0,2,14500,0,14,0
4,3742,27,0,2,7000,0,13,0
4,3941,52,0,4,900,0,12,0
4,6862,39,33,1,0,18000,99,13
4,8004,29,0,2,8000,0,14,0
4,4741,64,63,1,9999999,0,12,12
4,8502,29,28,2,9999999,0,17,16
4,5621,41,0,1,72000,0,13,0
4,8356,31,33,1,80000,0,12,16
4,8241,999,37,1,63000,55000,99,15
4,8765,30,0,2,0,0,12,0
4,7973,36,0,2,9999998,0,13,0
4,8401,33,33,2,8500,23500,14,15
4,7794,27,0,2,20000,0,15,0
4,6922,24,0,2,16000,0,14,0
4,5743,21,0,2,20000,0,13,0
4,5803,45,50,1,37000,34000,13,14
4,6765,57,0,2,13000,0,13,0
4,7223,19,0,2,6000,0,12,0
4,8038,61,60,1,0,33364,12,12
4,7281,31,26,1,15000,0,15,13
4,9008,44,36,1,0,0,12,14
4,2339,57,0,2,8200,0,12,0
4,395,50,0,2,9000,0,12,0
4,2516,47,0,4,40000,0,14,0
4,4468,66,74,1,0,0,10,12
4,4383,52,0,4,5000,0,12,0
4,4682,46,0,5,21000,0,12,0
4,4248,28,24,1,20000,9999998,10,11
4,2319,26,0,2,13000,0,10,0
4,8837,26,0,2,15000,0,12,0
4,2472,28,0,5,0,0,9,0
4,8297,43,0,5,25000,0,14,0
4,7903,45,44,1,23000,22000,12,12
4,4986,34,32,1,0,16000,12,12
4,2000,61,0,5,29600,0,11,0
4,7624,45,0,4,9999999,0,15,0
4,3704,26,0,2,9999998,0,14,0
4,8970,41,0,4,4000,0,12,0
4,2958,37,34,2,17500,9999998,11,12
4,8873,33,0,2,0,0,12,0
4,3215,32,35,1,63000,50000,14,12
4,4703,31,0,2,0,0,12,0
4,8601,26,0,2,23000,0,15,0
4,4140,55,56,1,9999999,9999999,17,17
4,3432,38,0,4,49000,0,15,0
4,3063,59,55,4,0,0,12,12
4,5684,64,0,2,0,0,12,0
4,4959,63,0,2,0,0,12,0
4,5495,63,0,2,0,0,11,0
4,4585,61,0,3,0,0,12,0
4,6456,48,0,4,39000,0,15,0
4,7025,45,0,2,45000,0,14,0
4,5553,43,0,4,55000,0,14,0
4,7180,42,0,2,32000,0,13,0
4,5308,40,0,2,13949,0,11,0
4,8801,40,35,1,55000,12000,14,16
4,4872,38,0,2,0,0,11,0
4,5755,38,0,2,10000,0,11,0
4,6034,36,0,2,3000,0,12,0
4,5097,36,0,2,18000,0,11,0
4,7236,30,0,2,50000,0,15,0
4,9031,28,28,2,36000,0,16,16
4,5015,24,0,2,13000,0,11,0
4,4727,70,57,1,0,0,14,12
4,5676,37,0,2,26000,0,14,0
4,4646,41,39,1,40000,32000,12,12
4,7742,26,0,2,4500,0,11,0
4,4574,69,64,1,0,6000,11,9
4,4495,48,0,4,46000,0,12,0
4,8932,45,50,1,80000,60000,12,14
4,4893,44,42,1,36384,80000,12,12
4,5226,28,0,2,3000,0,12,0
4,6749,24,0,2,7000,0,10,0
4,5143,47,47,1,48000,48000,14,16
4,2462,81,0,5,0,0,12,0
4,2693,52,44,1,22000,125000,17,16
4,8804,60,0,5,50000,0,12,0
4,7898,58,0,5,5000,0,14,0
4,4883,53,51,1,21729,0,14,15
4,7692,26,0,2,25000,0,15,0
4,6607,45,0,4,40000,0,14,0
4,7014,22,24,2,40000,30000,14,13
4,9005,41,31,1,34800,35100,16,17
4,6350,29,29,1,24000,20000,17,16
4,1322,57,0,2,56000,0,17,0
4,4865,87,0,3,0,0,4,0
4,3155,66,0,4,0,0,16,0
4,3318,63,60,1,0,48000,16,16
4,3356,49,0,3,0,0,13,0
4,7730,39,0,4,100000,0,16,0
4,3737,33,0,2,40000,0,15,0
4,2877,29,0,2,38000,0,15,0
4,3896,28,0,2,23000,0,15,0
4,3076,25,0,2,9999999,0,14,0
4,3484,25,0,2,300,0,16,0
4,5287,51,51,1,9999999,28000,16,16
4,2986,63,61,1,50000,30000,16,16
4,3688,29,0,2,47000,0,17,0
4,7165,25,0,2,33000,0,16,0
4,6784,22,20,2,8000,200,16,12
4,3060,38,0,4,30000,0,15,0
4,6859,28,27,1,32000,40000,13,14
4,4720,76,0,3,0,0,12,0
4,5160,52,53,1,0,23000,14,16
4,5524,51,49,1,7785,80000,14,16
4,4888,47,40,1,9999999,9999999,16,17
4,4630,26,27,1,25000,32000,13,14
4,6090,52,48,1,50000,48000,17,16
4,7358,26,27,1,90000,0,14,13
4,7301,51,0,4,0,0,13,0
4,6521,49,0,5,0,0,13,0
4,8386,35,0,5,9999999,0,17,0
4,8053,22,0,2,3000,0,15,0
4,5388,60,53,1,62000,52000,14,15
4,6940,46,0,5,26000,0,16,0
4,5715,72,0,3,0,0,6,0
4,5002,21,0,2,3000,0,12,0
4,6515,20,0,4,35000,0,12,0
4,8605,45,0,2,8000,0,14,0
4,5141,33,0,2,5500,0,12,0
4,7780,24,0,2,9000,0,12,0
4,5645,53,0,3,72000,0,16,0
4,3626,85,0,3,0,0,99,0
4,4784,62,0,3,45000,0,9,0
4,1706,51,0,2,0,0,10,0
4,4009,47,0,2,28000,0,13,0
4,5189,40,0,2,30000,0,16,0
4,6198,29,0,2,8000,0,10,0
4,4664,37,0,2,34000,0,13,0
4,3319,34,0,2,0,0,14,0
4,4619,30,0,2,30000,0,14,0
4,4635,29,0,2,12000,0,11,0
4,6130,62,59,1,0,77321,13,15
4,8956,34,21,1,14500,16000,12,12
4,8560,28,0,2,15600,0,14,0
4,2928,29,0,2,42000,0,12,0
4,5814,63,32,1,9999998,41000,11,14
4,8628,30,0,2,9999998,0,13,0
4,5364,30,25,2,90000,8000,16,15
4,4493,60,0,2,0,0,11,0
4,4280,55,52,1,0,0,12,14
4,8486,53,54,1,14000,11000,12,9
4,5175,51,0,4,0,0,10,0
4,4774,49,0,2,0,0,16,0
4,5718,46,0,5,25000,0,12,0
4,4416,36,0,2,0,0,13,0
4,8222,36,0,2,8000,0,13,0
4,6209,35,0,2,32000,0,14,0
4,8892,30,0,2,0,0,10,0
4,5469,32,0,2,11000,0,13,0
4,6250,26,0,2,16000,0,16,0
4,4487,60,0,3,0,0,10,0
4,7562,23,23,2,5000,30000,14,16
4,6604,42,0,5,54000,0,17,0
4,8577,27,26,1,20000,30000,12,16
4,8348,25,0,2,5000,0,12,0
4,3072,50,0,4,0,0,12,0
4,8411,48,0,2,79000,0,13,0
4,3564,43,44,1,0,9999998,11,99
4,3083,32,0,2,21000,0,11,0
4,3441,29,27,1,0,12000,13,11
4,7810,25,0,2,17389,0,14,0
4,4079,21,0,2,15000,0,12,0
4,5846,20,0,2,2500,0,12,0
4,4044,40,38,1,48000,42000,12,13
4,7288,34,27,1,13000,22000,12,12
4,6401,35,0,2,9999998,0,12,0
4,2014,53,0,2,9999998,0,13,0
4,2050,26,0,4,37000,0,16,0
4,2779,34,38,2,1000,18000,14,15
4,5450,65,52,1,20800,48000,12,17
4,7610,56,0,4,9999998,0,13,0
4,6465,32,0,4,81000,0,14,0
4,9067,28,0,2,40000,0,16,0
4,3328,27,25,2,0,1500,14,13
4,4787,52,58,1,53000,6000,14,10
4,3135,26,30,2,25000,18000,14,15
4,740,63,0,2,40000,0,17,0
4,6590,68,0,1,0,0,9,0
4,6619,46,0,4,14000,0,12,0
4,6786,56,0,5,33000,0,12,0
4,8082,46,0,2,0,0,12,0
4,4330,44,0,4,31000,0,14,0
4,6222,35,0,2,20000,0,13,0
4,8057,25,0,2,19600,0,16,0
4,8017,29,31,1,5000,17000,12,11
4,4486,24,24,1,11000,20000,13,13
4,3351,83,0,4,0,0,12,0
4,3747,55,0,2,9750,0,11,0
4,2777,67,0,4,0,0,10,0
4,2892,51,0,2,0,0,12,0
4,3581,49,0,2,0,0,11,0
4,4041,27,0,2,22000,0,11,0
4,5112,27,0,2,10000,0,11,0
4,7207,59,0,2,13364,0,11,0
4,7201,39,0,4,42000,0,14,0
4,6684,29,0,2,15000,0,14,0
4,8865,29,0,5,37000,0,12,0
4,7458,21,0,2,13500,0,11,0
4,9029,34,0,5,297,0,12,0
4,7760,31,32,1,50000,56000,17,17
4,8597,33,29,1,8000,45000,13,11
4,6503,55,0,2,15000,0,11,0
4,6496,53,0,2,35000,0,12,0
4,8715,41,0,2,0,0,12,0
4,6577,39,0,5,26000,0,11,0
4,8590,39,32,4,10000,9867,9,12
4,5577,40,0,2,10400,0,12,0
4,8523,29,0,2,0,0,11,0
4,6842,32,0,2,16000,0,14,0
4,6341,29,0,2,5970,0,12,0
4,5942,63,0,1,23000,0,12,0
4,6748,61,0,4,0,0,12,0
4,5973,53,0,3,29000,0,12,0
4,8772,53,0,4,0,0,10,0
4,5815,45,0,4,75000,0,17,0
4,6307,41,45,1,5200,5200,13,14
4,8886,34,0,2,32000,0,12,0
4,5748,31,0,2,37000,0,14,0
4,7483,41,40,1,43000,15000,16,16
4,8284,35,0,5,800,0,99,0
4,7775,53,0,2,9800,0,16,0
4,7235,60,59,1,32000,0,15,12
4,6729,33,33,1,38000,5000,16,16
4,6240,47,0,4,0,0,10,0
4,6259,27,0,2,18000,0,12,0
4,1758,62,0,2,1100,0,12,0
4,1501,58,51,1,0,9999998,11,15
4,1481,56,47,1,0,9999998,12,99
4,1796,50,0,2,0,0,12,0
4,7135,59,58,1,68000,56000,13,12
4,7400,41,38,1,106000,25000,15,12
4,5843,33,0,2,73000,0,13,0
4,8106,31,0,2,75000,0,17,0
4,7579,28,27,1,42000,130000,15,16
4,6316,65,0,2,0,0,12,0
4,5653,65,0,2,0,0,13,0
4,6853,33,33,1,50000,16000,13,12
4,5786,51,0,4,36000,0,14,0
4,5170,46,47,1,64000,66000,12,13
4,1700,32,0,2,16640,0,13,0
4,1356,31,0,2,5062,0,9,0
4,1641,29,0,2,9999998,0,13,0
4,3158,22,0,2,17500,0,11,0
4,2972,46,40,1,26000,0,11,9
4,8428,30,29,2,15600,20020,14,12
4,1894,34,38,2,3990,18000,10,12
4,4549,68,0,4,9999998,0,13,0
4,5930,44,45,1,41000,58000,99,16
4,6546,86,0,4,0,0,2,0
4,2533,75,0,4,4200,0,12,0
4,5071,56,0,5,11860,0,12,0
4,7467,52,0,2,0,0,11,0
4,3955,51,0,2,24000,0,14,0
4,8393,56,51,1,27000,21000,99,99
4,5941,53,0,4,9999999,0,13,0
4,7150,52,0,4,36000,0,12,0
4,5368,48,0,5,27000,0,15,0
4,8334,30,32,2,25000,35000,12,16
4,7580,27,0,2,2940,0,12,0
4,8697,32,31,1,35000,34000,12,14
4,2725,62,62,1,9999999,9999999,12,14
4,497,75,0,5,3300,0,12,0
4,4688,56,0,2,4080,0,12,0
4,2026,55,0,2,33000,0,12,0
4,1970,53,0,2,41677,0,12,0
4,884,51,0,2,30000,0,11,0
4,2251,49,0,5,0,0,10,0
4,1361,48,0,2,14400,0,10,0
4,2550,28,0,2,70,0,15,0
4,5210,27,0,2,16442,0,12,0
4,4364,27,0,2,9999998,0,12,0
4,3390,35,32,2,0,54000,11,14
4,9036,57,0,2,75000,0,99,0
4,553,54,55,1,52000,0,14,15
4,1674,28,0,2,96000,0,16,0
4,1512,60,59,1,117000,107000,16,16
4,2144,24,0,2,30000,0,13,0
4,4972,47,50,1,108000,48000,12,12
4,5352,41,0,2,0,0,12,0
4,7910,28,0,2,7200,0,9,0
4,8383,21,0,2,11000,0,10,0
4,7770,52,59,1,22326,0,8,12
4,8336,41,38,1,8000,10500,10,12
4,2766,33,0,2,11000,0,13,0
4,6152,61,55,1,51000,0,16,13
4,7663,41,0,2,32000,0,17,0
4,1918,39,0,2,9999998,0,13,0
4,1367,35,0,2,23000,0,12,0
4,1956,28,0,2,50000,0,16,0
4,876,59,56,1,48000,5000,12,12
4,598,32,28,1,35000,44500,16,17
4,4445,55,56,1,65000,10000,14,16
4,4070,51,0,2,16000,0,12,0
4,7193,47,0,2,1500,0,8,0
4,3935,46,0,2,24000,0,11,0
4,6163,35,0,4,24000,0,14,0
4,4400,34,0,2,20000,0,10,0
4,8147,26,0,2,28122,0,16,0
4,6184,25,0,2,18000,0,12,0
4,7052,25,0,2,40000,0,13,0
4,4995,23,0,2,3000,0,14,0
4,8871,47,45,1,25000,0,99,99
4,8351,27,0,2,2000,0,11,0
4,7652,49,34,1,182000,15000,15,12
4,8891,31,30,2,15400,0,10,14
4,5239,28,28,1,30000,23000,11,12
4,6818,68,0,2,26000,0,13,0
4,353,48,0,2,19200,0,12,0
4,7023,20,23,2,24000,18000,12,13
4,6394,86,0,3,0,0,16,0
4,8857,63,0,1,64000,0,16,0
4,6580,31,0,2,0,0,13,0
4,6588,21,0,2,15000,0,12,0
4,6445,44,43,1,75000,28000,16,16
4,8567,53,0,2,8000,0,12,0
4,6516,60,0,4,56000,0,16,0
4,6027,58,0,4,11888,0,12,0
4,6109,49,0,2,0,0,11,0
4,6898,37,0,2,28000,0,15,0
4,6241,25,0,2,0,0,12,0
4,7226,41,0,5,10000,0,10,0
4,5795,66,0,4,14000,0,12,0
4,6065,24,0,2,14500,0,12,0
4,4241,81,0,4,0,0,12,0
4,4892,62,0,2,15000,0,12,0
4,4623,60,0,2,0,0,12,0
4,4156,56,0,2,0,0,13,0
4,4300,55,0,5,0,0,11,0
4,4126,52,44,4,1200,800,13,99
4,6693,51,0,2,8000,0,11,0
4,4896,45,0,4,3000,0,11,0
4,5416,40,0,2,21000,0,13,0
4,5565,35,0,2,21000,0,12,0
4,4256,33,0,2,4800,0,14,0
4,6110,26,0,2,40000,0,14,0
4,6123,22,0,2,9999998,0,12,0
4,5118,32,0,2,0,0,13,0
4,5212,38,44,1,7200,6800,12,15
4,4829,23,0,2,3000,0,13,0
4,5663,45,38,1,25000,32000,10,14
4,7320,32,0,2,18000,0,13,0
4,7947,67,65,1,0,15000,12,14
4,7188,40,42,1,90000,52000,13,16
4,5969,54,0,3,26000,0,14,0
4,5096,60,0,4,18000,0,12,0
4,8516,42,0,5,29000,0,14,0
4,5340,34,0,4,53000,0,12,0
4,8856,60,0,5,12000,0,14,0
4,6856,28,0,2,31352,0,17,0
4,4826,34,0,2,9999999,0,14,0
4,5671,19,0,2,9999998,0,12,0
4,4293,53,53,1,57000,44000,14,14
4,4733,31,0,5,39000,0,16,0
4,8683,27,0,2,14000,0,14,0
4,2728,54,49,1,60000,28000,10,12
4,3905,52,0,5,0,0,12,0
4,4407,51,0,5,5670,0,12,0
4,6271,46,43,1,67897,73668,14,14
4,7735,45,0,4,45000,0,16,0
4,3931,34,0,4,3000,0,14,0
4,6584,32,0,2,57000,0,12,0
4,6310,28,26,2,35000,40000,12,13
4,8640,26,0,2,20000,0,12,0
4,7539,23,0,2,7000,0,13,0
4,4429,28,0,2,14000,0,14,0
4,4116,62,68,1,22700,0,12,14
4,3919,48,47,1,22125,0,10,11
4,8741,20,0,2,0,0,12,0
4,5831,26,24,1,0,6800,11,14
4,4677,27,26,1,31000,12000,14,14
4,5119,25,31,1,25000,0,12,12
4,5264,80,0,3,0,0,12,0
4,6002,48,0,4,0,0,14,0
4,8134,55,0,4,0,0,16,0
4,4884,29,0,4,57000,0,13,0
4,8803,26,0,2,38000,0,13,0
4,5706,56,52,1,3270,24000,14,16
4,5470,61,0,4,0,0,9,0
4,3722,35,0,2,16000,0,12,0
4,7861,39,0,2,27000,0,12,0
4,8357,24,23,2,28600,31460,8,9
4,7333,57,52,1,31000,4000,15,14
4,4853,34,30,1,38000,0,12,12
4,7623,70,0,1,0,0,14,0
4,8700,46,53,1,50000,50000,12,12
4,2732,67,67,1,0,22404,12,12
4,3314,56,0,2,18000,0,12,0
4,2005,48,0,5,27500,0,13,0
4,4091,44,0,2,24000,0,12,0
4,2581,26,0,2,60000,0,12,0
4,371,65,0,5,90000,0,16,0
4,953,39,0,2,16354,0,12,0
4,7892,36,0,2,0,0,13,0
4,4144,54,0,3,0,0,12,0
4,4301,31,0,2,47000,0,14,0
4,2414,51,0,3,84000,0,12,0
4,1386,45,35,1,172000,9000,17,17
4,7889,24,27,1,35000,0,12,16
4,804,44,0,4,122000,0,17,0
4,4543,78,0,3,0,0,11,0
4,7763,20,0,2,9000,0,14,0
4,6311,45,45,1,33000,55000,17,17
4,8003,28,0,2,5000,0,12,0
4,8027,60,0,4,0,0,7,0
4,6674,58,50,1,0,0,12,12
4,5826,41,0,2,0,0,10,0
4,6448,38,0,5,20000,0,12,0
4,8718,37,36,4,40000,39000,99,15
4,456,75,0,3,0,0,13,0
4,3197,50,45,1,53000,47000,15,13
4,8257,43,0,2,57000,0,17,0
4,995,22,0,2,16000,0,12,0
4,3879,24,0,2,26000,0,12,0
4,4735,30,0,2,24000,0,14,0
4,2241,73,0,3,0,0,6,0
4,3442,51,0,2,11000,0,10,0
4,2403,48,0,2,23000,0,8,0
4,3729,44,0,4,14660,0,0,0
4,2256,43,0,4,26000,0,10,0
4,2365,41,0,3,6100,0,9,0
4,2961,34,0,2,0,0,12,0
4,3349,29,19,2,15600,0,11,11
4,4179,27,0,2,7000,0,9,0
4,1499,26,0,2,0,0,12,0
4,1482,26,0,2,0,0,10,0
4,7606,26,0,2,0,0,13,0
4,6076,38,0,2,32000,0,13,0
4,8084,36,0,5,28000,0,12,0
4,3492,55,56,1,55000,0,12,10
4,2190,51,45,1,55000,32290,10,13
4,5822,54,52,1,9999998,9999998,16,12
4,5305,27,0,2,30000,0,13,0
4,5823,40,36,1,69090,48000,13,16
4,5697,31,29,2,30000,153000,16,16
4,3990,62,61,1,0,50000,13,17
4,3260,61,0,4,250,0,9,0
4,2542,60,0,4,50000,0,12,0
4,3861,58,56,1,120000,18000,12,14
4,4166,41,0,5,0,0,16,0
4,4332,36,34,1,49000,39000,17,16
4,7986,29,0,2,43000,0,16,0
4,5164,28,0,2,18000,0,13,0
4,7747,23,0,2,9999998,0,17,0
4,4021,60,59,1,49000,7000,12,12
4,5023,31,31,1,40000,52000,14,17
4,4958,26,25,1,52000,34000,13,16
4,8268,31,0,5,28931,0,11,0
4,8091,25,0,5,9100,0,14,0
4,3185,71,57,1,0,0,12,99
4,8542,32,0,5,720,0,16,0
4,4270,82,0,2,0,0,9,0
4,8558,61,0,5,0,0,14,0
4,7342,57,0,3,0,0,10,0
4,6498,56,0,2,0,0,11,0
4,5964,55,0,2,0,0,12,0
4,8097,51,0,2,0,0,11,0
4,6115,50,0,2,0,0,12,0
4,5993,45,0,2,0,0,12,0
4,8790,41,27,4,21000,24800,13,13
4,7867,39,0,2,27000,0,12,0
4,8762,31,30,1,36000,30000,16,17
4,6469,30,0,2,0,0,14,0
4,7338,25,0,2,5000,0,12,0
4,5818,60,0,5,0,0,17,0
4,7967,33,0,2,39000,0,13,0
4,7659,36,0,2,35000,0,12,0
4,4359,53,53,4,0,0,12,12
4,4199,43,42,1,25000,33000,14,12
4,7876,32,0,2,29000,0,12,0
4,1006,62,64,1,90000,16000,12,12
4,7901,48,46,1,80000,15000,17,14
4,426,65,0,4,0,0,8,0
4,2156,49,48,1,52000,0,10,11
4,766,40,0,2,4300,0,13,0
4,1292,20,0,2,50000,0,13,0
4,3614,38,0,4,44340,0,17,0
4,6574,48,44,1,43000,0,12,13
4,2147,47,0,2,48000,0,12,0
4,1642,51,58,1,65000,0,15,12
4,26,60,0,3,0,0,14,0
4,8928,36,0,2,2400,0,12,0
